TID,VAR,TRP,VAL,TRF,GRD
DC535913913,TC,RM,0,R,
DC535913913,TC,RS,0,R,
DC535913914,TC,R,1,R,
DC535913914,TC,RG,1,R,
DC535913914,TC,RM,1,R,
DC535913914,TC,RS,1,R,
DC540214691,TC,R,0,R,0.0
DC540214691,TC,RG,0,R,
DC540214691,TC,RM,0,R,
DC540214691,TC,RS,0,R,
DC540214692,TC,R,0,R,1.0
DC540214692,TC,RG,0,R,
DC540214692,TC,RM,0,R,
DC540214692,TC,RS,0,R,
DC540214693,TC,R,0,R,1.0
DC540214693,TC,RG,0,R,
DC540214693,TC,RM,0,R,
DC540214693,TC,RS,0,R,
DC540214694,TC,R,1,R,
DC540214694,TC,RG,1,R,
DC540214694,TC,RM,1,R,
DC540214694,TC,RS,1,R,
DC541810791,TC,R,0,R,1.0
DC541810791,TC,RG,0,R,
DC541810791,TC,RM,0,R,
DC541810791,TC,RS,0,R,
DC541810792,TC,R,1,RS,
DC541810792,TC,RG,1,RS,
DC541810792,TC,RM,1,RS,
DC541810792,TC,RS,1,RS,0.0
DC541810793,TC,R,0,RS,
DC541810793,TC,RG,0,RS,
DC541810793,TC,RM,0,RS,
DC541810793,TC,RS,0,RS,0.0
DC541810794,TC,R,0,RS,
DC541810794,TC,RG,0,RS,
DC541810794,TC,RM,0,RS,
DC541810794,TC,RS,0,RS,
DC542013111,TC,R,1,R,0.0
DC542013111,TC,RG,1,R,
DC542013111,TC,RM,1,R,
DC542013111,TC,RS,1,R,
DC542013112,TC,R,1,R,0.0
DC542013112,TC,RG,1,R,
DC542013112,TC,RM,1,R,
DC542013112,TC,RS,1,R,
DC542013113,TC,R,0,R,0.0
DC542013113,TC,RG,0,R,
DC542013113,TC,RM,0,R,
DC542013113,TC,RS,0,R,
DC542013114,TC,R,0,R,
DC542013114,TC,RG,0,R,
DC542013114,TC,RM,0,R,
DC542013114,TC,RS,0,R,
DC547511201,TC,R,1,R,1.0
DC547511201,TC,RG,1,R,
DC547511201,TC,RM,1,R,
DC547511201,TC,RS,1,R,
DC547511202,TC,R,1,RG,
DC547511202,TC,RG,1,RG,
DC547511202,TC,RM,1,RG,
DC547511202,TC,RS,1,RG,
DC549013621,TC,R,1,R,0.0
DC549013621,TC,RG,1,R,
DC549013621,TC,RM,1,R,
DC549013621,TC,RS,1,R,
DC549013622,TC,R,1,R,0.0
DC549013622,TC,RG,1,R,
DC549013622,TC,RM,1,R,
DC549013622,TC,RS,1,R,
DC549013623,TC,R,0,R,1.0
DC549013623,TC,RG,0,R,
DC549013623,TC,RM,0,R,
DC549013623,TC,RS,0,R,
DC549013624,TC,R,1,R,
DC549013624,TC,RG,1,R,
DC549013624,TC,RM,1,R,
DC549013624,TC,RS,1,R,
DC557410251,TC,R,0,R,0.0
DC557410251,TC,RG,0,R,
DC557410251,TC,RM,0,R,
DC557410251,TC,RS,0,R,
DC557410252,TC,R,1,RS,
DC557410252,TC,RG,1,RS,
DC557410252,TC,RM,1,RS,
DC557410252,TC,RS,1,RS,1.0
DC557410253,TC,R,1,RS,
DC557410253,TC,RG,1,RS,
DC557410253,TC,RM,1,RS,
DC557410253,TC,RS,1,RS,0.0
DC557410254,TC,R,1,RS,
DC557410254,TC,RG,1,RS,
DC557410254,TC,RM,1,RS,
DC557410254,TC,RS,1,RS,
DC558111811,TC,R,1,R,0.0
DC558111811,TC,RG,1,R,
DC558111811,TC,RM,1,R,
DC558111811,TC,RS,1,R,
DC558111812,TC,R,1,RM,
DC558111812,TC,RG,1,RM,
DC558111812,TC,RM,1,RM,0.0
DC558111812,TC,RS,1,RM,
DC558111813,TC,R,0,RM,
DC558111813,TC,RG,0,RM,
DC558111813,TC,RM,0,RM,
DC558111813,TC,RS,0,RM,
DC559110581,TC,R,0,R,0.0
DC559110581,TC,RG,0,R,
DC559110581,TC,RM,0,R,
DC559110581,TC,RS,0,R,
DC559110582,TC,R,0,R,1.0
DC559110582,TC,RG,0,R,
DC559110582,TC,RM,0,R,
DC559110582,TC,RS,0,R,
DC559110583,TC,R,0,RS,
DC559110583,TC,RG,0,RS,
DC559110583,TC,RM,0,RS,
DC559110583,TC,RS,0,RS,0.0
DC559110584,TC,R,0,RS,
DC559110584,TC,RG,0,RS,
DC559110584,TC,RM,0,RS,
DC559110584,TC,RS,0,RS,0.0
DC559110585,TC,R,0,RS,
DC559110585,TC,RG,0,RS,
DC559110585,TC,RM,0,RS,
DC559110585,TC,RS,0,RS,
DC560714741,TC,R,0,R,0.0
DC560714741,TC,RG,0,R,
DC560714741,TC,RM,0,R,
DC560714741,TC,RS,0,R,
DC560714742,TC,R,0,R,0.0
DC560714742,TC,RG,0,R,
DC560714742,TC,RM,0,R,
DC560714742,TC,RS,0,R,
DC560714743,TC,R,0,R,1.0
DC560714743,TC,RG,0,R,
DC560714743,TC,RM,0,R,
DC560714743,TC,RS,0,R,
DC560714744,TC,R,1,R,
DC560714744,TC,RG,1,R,
DC560714744,TC,RM,1,R,
DC560714744,TC,RS,1,R,
DC562614241,TC,R,1,R,1.0
DC562614241,TC,RG,1,R,
DC562614241,TC,RM,1,R,
DC562614241,TC,RS,1,R,
DC562614242,TC,R,1,R,0.0
DC562614242,TC,RG,1,R,
DC562614242,TC,RM,1,R,
DC562614242,TC,RS,1,R,
DC562614243,TC,R,0,R,0.0
DC562614243,TC,RG,0,R,
DC562614243,TC,RM,0,R,
DC562614243,TC,RS,0,R,
DC562614244,TC,R,1,R,
DC562614244,TC,RG,1,R,
DC562614244,TC,RM,1,R,
DC562614244,TC,RS,1,R,
DC565012801,TC,R,0,RM,
DC565012801,TC,RG,0,RM,
DC565012801,TC,RM,0,RM,1.0
DC565012801,TC,RS,0,RM,
DC565012802,TC,R,1,RM,
DC565012802,TC,RG,1,RM,
DC565012802,TC,RM,1,RM,
DC565012802,TC,RS,1,RM,
DC565910341,TC,R,1,R,0.0
DC565910341,TC,RG,1,R,
DC565910341,TC,RM,1,R,
DC565910341,TC,RS,1,R,
DC565910342,TC,R,1,RS,
DC565910342,TC,RG,1,RS,
DC565910342,TC,RM,1,RS,
DC565910342,TC,RS,1,RS,
DC566310641,TC,R,1,R,0.0
DC566310641,TC,RG,1,R,
DC566310641,TC,RM,1,R,
DC566310641,TC,RS,1,R,
DC566310642,TC,R,0,RS,
DC566310642,TC,RG,0,RS,
DC566310642,TC,RM,0,RS,
DC566310642,TC,RS,0,RS,
DC566814391,TC,R,0,R,0.0
DC566814391,TC,RG,0,R,
DC566814391,TC,RM,0,R,
DC566814391,TC,RS,0,R,
DC566814392,TC,R,0,R,0.0
DC566814392,TC,RG,0,R,
DC566814392,TC,RM,0,R,
DC566814392,TC,RS,0,R,
DC566814393,TC,R,0,R,1.0
DC566814393,TC,RG,0,R,
DC566814393,TC,RM,0,R,
DC566814393,TC,RS,0,R,
DC566814394,TC,R,0,R,
DC566814394,TC,RG,0,R,
DC566814394,TC,RM,0,R,
DC566814394,TC,RS,0,R,
DC568211141,TC,R,1,R,0.0
DC568211141,TC,RG,1,R,
DC568211141,TC,RM,1,R,
DC568211141,TC,RS,1,R,
DC568211142,TC,R,1,RG,
DC568211142,TC,RG,1,RG,0.0
DC568211142,TC,RM,1,RG,
DC568211142,TC,RS,1,RG,
DC568211143,TC,R,0,RG,
DC568211143,TC,RG,0,RG,
DC568211143,TC,RM,0,RG,
DC568211143,TC,RS,0,RG,
DC570311711,TC,R,0,R,1.0
DC570311711,TC,RG,0,R,
DC570311711,TC,RM,0,R,
DC570311711,TC,RS,0,R,
DC570311712,TC,R,0,R,1.0
DC570311712,TC,RG,0,R,
DC570311712,TC,RM,0,R,
DC570311712,TC,RS,0,R,
DC570311713,TC,R,1,RM,
DC570311713,TC,RG,1,RM,
DC570311713,TC,RM,1,RM,1.0
DC570311713,TC,RS,1,RM,
DC570311714,TC,R,1,RM,
DC570311714,TC,RG,1,RM,
DC570311714,TC,RM,1,RM,
DC570311714,TC,RS,1,RM,
DC570812941,TC,R,1,R,0.0
DC570812941,TC,RG,1,R,
DC570812941,TC,RM,1,R,
DC570812941,TC,RS,1,R,
DC570812942,TC,R,0,R,1.0
DC570812942,TC,RG,0,R,
DC570812942,TC,RM,0,R,
DC570812942,TC,RS,0,R,
DC570812943,TC,R,1,R,0.0
DC570812943,TC,RG,1,R,
DC570812943,TC,RM,1,R,
DC570812943,TC,RS,1,R,
DC570812944,TC,R,1,R,
DC570812944,TC,RG,1,R,
DC570812944,TC,RM,1,R,
DC570812944,TC,RS,1,R,
DC572310431,TC,R,1,R,1.0
DC572310431,TC,RG,1,R,
DC572310431,TC,RM,1,R,
DC572310431,TC,RS,1,R,
DC572310432,TC,R,1,RS,
DC572310432,TC,RG,1,RS,
DC572310432,TC,RM,1,RS,
DC572310432,TC,RS,1,RS,0.0
DC572310433,TC,R,0,RS,
DC572310433,TC,RG,0,RS,
DC572310433,TC,RM,0,RS,
DC572310433,TC,RS,0,RS,
DC572911241,TC,R,1,R,1.0
DC572911241,TC,RG,1,R,
DC572911241,TC,RM,1,R,
DC572911241,TC,RS,1,R,
DC572911242,TC,R,0,RG,
DC572911242,TC,RG,0,RG,
DC572911242,TC,RM,0,RG,
DC572911242,TC,RS,0,RG,
DC573912531,TC,R,1,RM,
DC573912531,TC,RG,1,RM,
DC573912531,TC,RM,1,RM,0.0
DC573912531,TC,RS,1,RM,
DC573912532,TC,R,1,RM,
DC573912532,TC,RG,1,RM,
DC573912532,TC,RM,1,RM,
DC573912532,TC,RS,1,RM,
DC585811171,TC,R,1,RG,
DC585811171,TC,RG,1,RG,0.0
DC585811171,TC,RM,1,RG,
DC585811171,TC,RS,1,RG,
DC585811172,TC,R,0,RG,
DC585811172,TC,RG,0,RG,0.0
DC585811172,TC,RM,0,RG,
DC585811172,TC,RS,0,RG,
DC585811173,TC,R,1,RG,
DC585811173,TC,RG,1,RG,
DC585811173,TC,RM,1,RG,
DC585811173,TC,RS,1,RG,
DC585812011,TC,R,0,RS,
DC585812011,TC,RG,0,RS,
DC585812011,TC,RM,0,RS,
DC585812011,TC,RS,0,RS,1.0
DC585812012,TC,R,0,RS,
DC585812012,TC,RG,0,RS,
DC585812012,TC,RM,0,RS,
DC585812012,TC,RS,0,RS,0.0
DC585812013,TC,R,1,RS,
DC585812013,TC,RG,1,RS,
DC585812013,TC,RM,1,RS,
DC585812013,TC,RS,1,RS,
DC587512641,TC,R,0,RM,
DC587512641,TC,RG,0,RM,
DC587512641,TC,RM,0,RM,0.0
DC587512641,TC,RS,0,RM,
DC587512642,TC,R,1,RM,
DC587512642,TC,RG,1,RM,
DC587512642,TC,RM,1,RM,
DC587512642,TC,RS,1,RM,
DC589114441,TC,R,0,R,1.0
DC589114441,TC,RG,0,R,
DC589114441,TC,RM,0,R,
DC589114441,TC,RS,0,R,
DC589114442,TC,R,0,R,1.0
DC589114442,TC,RG,0,R,
DC589114442,TC,RM,0,R,
DC589114442,TC,RS,0,R,
DC589114443,TC,R,1,R,0.0
DC589114443,TC,RG,1,R,
DC589114443,TC,RM,1,R,
DC589114443,TC,RS,1,R,
DC589114444,TC,R,0,R,
DC589114444,TC,RG,0,R,
DC589114444,TC,RM,0,R,
DC589114444,TC,RS,0,R,
DC589212891,TC,R,1,R,1.0
DC589212891,TC,RG,1,R,
DC589212891,TC,RM,1,R,
DC589212891,TC,RS,1,R,
DC589212892,TC,R,1,R,0.0
DC589212892,TC,RG,1,R,
DC589212892,TC,RM,1,R,
DC589212892,TC,RS,1,R,
DC589212893,TC,R,0,R,0.0
DC589212893,TC,RG,0,R,
DC589212893,TC,RM,0,R,
DC589212893,TC,RS,0,R,
DC589212894,TC,R,1,R,
DC589212894,TC,RG,1,R,
DC589212894,TC,RM,1,R,
DC589212894,TC,RS,1,R,
DC591211511,TC,R,1,R,1.0
DC591211511,TC,RG,1,R,
DC591211511,TC,RM,1,R,
DC591211511,TC,RS,1,R,
DC591211512,TC,R,0,RM,
DC591211512,TC,RG,0,RM,
DC591211512,TC,RM,0,RM,
DC591211512,TC,RS,0,RM,
DC591613581,TC,R,0,R,0.0
DC591613581,TC,RG,0,R,
DC591613581,TC,RM,0,R,
DC591613581,TC,RS,0,R,
DC591613582,TC,R,0,R,1.0
DC591613582,TC,RG,0,R,
DC591613582,TC,RM,0,R,
DC591613582,TC,RS,0,R,
DC591613583,TC,R,1,R,0.0
DC591613583,TC,RG,1,R,
DC591613583,TC,RM,1,R,
DC591613583,TC,RS,1,R,
DC591613584,TC,R,0,R,
DC591613584,TC,RG,0,R,
DC591613584,TC,RM,0,R,
DC591613584,TC,RS,0,R,
DC592010741,TC,R,0,R,1.0
DC592010741,TC,RG,0,R,
DC592010741,TC,RM,0,R,
DC592010741,TC,RS,0,R,
DC592010742,TC,R,0,RS,
DC592010742,TC,RG,0,RS,
DC592010742,TC,RM,0,RS,
DC592010742,TC,RS,0,RS,
DC594413661,TC,R,0,R,1.0
DC594413661,TC,RG,0,R,
DC594413661,TC,RM,0,R,
DC594413661,TC,RS,0,R,
DC594413662,TC,R,0,R,1.0
DC594413662,TC,RG,0,R,
DC594413662,TC,RM,0,R,
DC594413662,TC,RS,0,R,
DC594413663,TC,R,0,R,1.0
DC594413663,TC,RG,0,R,
DC594413663,TC,RM,0,R,
DC594413663,TC,RS,0,R,
DC594413664,TC,R,1,R,
DC594413664,TC,RG,1,R,
DC594413664,TC,RM,1,R,
DC594413664,TC,RS,1,R,
DC603113831,TC,R,1,R,0.0
DC603113831,TC,RG,1,R,
DC603113831,TC,RM,1,R,
DC603113831,TC,RS,1,R,
DC603113832,TC,R,0,R,0.0
DC603113832,TC,RG,0,R,
DC603113832,TC,RM,0,R,
DC603113832,TC,RS,0,R,
DC603113833,TC,R,0,R,1.0
DC603113833,TC,RG,0,R,
DC603113833,TC,RM,0,R,
DC603113833,TC,RS,0,R,
DC603113834,TC,R,1,R,
DC603113834,TC,RG,1,R,
DC603113834,TC,RM,1,R,
DC603113834,TC,RS,1,R,
DC604810981,TC,R,1,R,1.0
DC604810981,TC,RG,1,R,
DC604810981,TC,RM,1,R,
DC604810981,TC,RS,1,R,
DC604810982,TC,R,1,RS,
DC604810982,TC,RG,1,RS,
DC604810982,TC,RM,1,RS,
DC604810982,TC,RS,1,RS,1.0
DC604810983,TC,R,1,RS,
DC604810983,TC,RG,1,RS,
DC604810983,TC,RM,1,RS,
DC604810983,TC,RS,1,RS,
DC607213721,TC,R,1,R,1.0
DC607213721,TC,RG,1,R,
DC607213721,TC,RM,1,R,
DC607213721,TC,RS,1,R,
DC607213722,TC,R,1,R,0.0
DC607213722,TC,RG,1,R,
DC607213722,TC,RM,1,R,
DC607213722,TC,RS,1,R,
DC607213723,TC,R,0,R,1.0
DC607213723,TC,RG,0,R,
DC607213723,TC,RM,0,R,
DC607213723,TC,RS,0,R,
DC607213724,TC,R,0,R,
DC607213724,TC,RG,0,R,
DC607213724,TC,RM,0,R,
DC607213724,TC,RS,0,R,
DC607514281,TC,R,0,R,1.0
DC607514281,TC,RG,0,R,
DC607514281,TC,RM,0,R,
DC607514281,TC,RS,0,R,
DC607514282,TC,R,1,R,0.0
DC607514282,TC,RG,1,R,
DC607514282,TC,RM,1,R,
DC607514282,TC,RS,1,R,
DC607514283,TC,R,0,R,1.0
DC607514283,TC,RG,0,R,
DC607514283,TC,RM,0,R,
DC607514283,TC,RS,0,R,
DC607514284,TC,R,1,R,
DC607514284,TC,RG,1,R,
DC607514284,TC,RM,1,R,
DC607514284,TC,RS,1,R,
DC609614681,TC,R,0,R,0.0
DC609614681,TC,RG,0,R,
DC609614681,TC,RM,0,R,
DC609614681,TC,RS,0,R,
DC609614682,TC,R,0,R,1.0
DC609614682,TC,RG,0,R,
DC609614682,TC,RM,0,R,
DC609614682,TC,RS,0,R,
DC609614683,TC,R,0,R,1.0
DC609614683,TC,RG,0,R,
DC609614683,TC,RM,0,R,
DC609614683,TC,RS,0,R,
DC609614684,TC,R,1,R,
DC609614684,TC,RG,1,R,
DC609614684,TC,RM,1,R,
DC609614684,TC,RS,1,R,
DC610813351,TC,R,1,R,0.0
DC610813351,TC,RG,1,R,
DC610813351,TC,RM,1,R,
DC610813351,TC,RS,1,R,
DC610813352,TC,R,1,R,0.0
DC610813352,TC,RG,1,R,
DC610813352,TC,RM,1,R,
DC610813352,TC,RS,1,R,
DC610813353,TC,R,0,R,1.0
DC610813353,TC,RG,0,R,
DC610813353,TC,RM,0,R,
DC610813353,TC,RS,0,R,
DC610813354,TC,R,1,R,
DC610813354,TC,RG,1,R,
DC610813354,TC,RM,1,R,
DC610813354,TC,RS,1,R,
DC613314781,TC,R,0,R,0.0
DC613314781,TC,RG,0,R,
DC613314781,TC,RM,0,R,
DC613314781,TC,RS,0,R,
DC613314782,TC,R,1,R,0.0
DC613314782,TC,RG,1,R,
DC613314782,TC,RM,1,R,
DC613314782,TC,RS,1,R,
DC613314783,TC,R,0,R,0.0
DC613314783,TC,RG,0,R,
DC613314783,TC,RM,0,R,
DC613314783,TC,RS,0,R,
DC613314784,TC,R,1,R,
DC613314784,TC,RG,1,R,
DC613314784,TC,RM,1,R,
DC613314784,TC,RS,1,R,
DC615914771,TC,R,1,R,0.0
DC615914771,TC,RG,1,R,
DC615914771,TC,RM,1,R,
DC615914771,TC,RS,1,R,
DC615914772,TC,R,1,R,0.0
DC615914772,TC,RG,1,R,
DC615914772,TC,RM,1,R,
DC615914772,TC,RS,1,R,
DC615914773,TC,R,0,R,0.0
DC615914773,TC,RG,0,R,
DC615914773,TC,RM,0,R,
DC615914773,TC,RS,0,R,
DC615914774,TC,R,1,R,
DC615914774,TC,RG,1,R,
DC615914774,TC,RM,1,R,
DC615914774,TC,RS,1,R,
DC620511041,TC,R,0,R,0.0
DC620511041,TC,RG,0,R,
DC620511041,TC,RM,0,R,
DC620511041,TC,RS,0,R,
DC620511042,TC,R,0,RG,
DC620511042,TC,RG,0,RG,
DC620511042,TC,RM,0,RG,
DC620511042,TC,RS,0,RG,
DC621010071,TC,R,1,R,1.0
DC621010071,TC,RG,1,R,
DC621010071,TC,RM,1,R,
DC621010071,TC,RS,1,R,
DC621010072,TC,R,1,RS,
DC621010072,TC,RG,1,RS,
DC621010072,TC,RM,1,RS,
DC621010072,TC,RS,1,RS,1.0
DC621010073,TC,R,0,RS,
DC621010073,TC,RG,0,RS,
DC621010073,TC,RM,0,RS,
DC621010073,TC,RS,0,RS,
DC623012931,TC,R,0,R,0.0
DC623012931,TC,RG,0,R,
DC623012931,TC,RM,0,R,
DC623012931,TC,RS,0,R,
DC623012932,TC,R,0,R,1.0
DC623012932,TC,RG,0,R,
DC623012932,TC,RM,0,R,
DC623012932,TC,RS,0,R,
DC623012933,TC,R,1,R,0.0
DC623012933,TC,RG,1,R,
DC623012933,TC,RM,1,R,
DC623012933,TC,RS,1,R,
DC623012934,TC,R,1,R,
DC623012934,TC,RG,1,R,
DC623012934,TC,RM,1,R,
DC623012934,TC,RS,1,R,
DC624612261,TC,R,0,RS,
DC624612261,TC,RG,0,RS,
DC624612261,TC,RM,0,RS,
DC624612261,TC,RS,0,RS,0.0
DC624612262,TC,R,0,RS,
DC624612262,TC,RG,0,RS,
DC624612262,TC,RM,0,RS,
DC624612262,TC,RS,0,RS,
DC625413811,TC,R,1,R,0.0
DC625413811,TC,RG,1,R,
DC625413811,TC,RM,1,R,
DC625413811,TC,RS,1,R,
DC625413812,TC,R,1,R,0.0
DC625413812,TC,RG,1,R,
DC625413812,TC,RM,1,R,
DC625413812,TC,RS,1,R,
DC625413813,TC,R,0,R,1.0
DC625413813,TC,RG,0,R,
DC625413813,TC,RM,0,R,
DC625413813,TC,RS,0,R,
DC625413814,TC,R,1,R,
DC625413814,TC,RG,1,R,
DC625413814,TC,RM,1,R,
DC625413814,TC,RS,1,R,
DC627314071,TC,R,1,R,1.0
DC627314071,TC,RG,1,R,
DC627314071,TC,RM,1,R,
DC627314071,TC,RS,1,R,
DC627314072,TC,R,0,R,1.0
DC627314072,TC,RG,0,R,
DC627314072,TC,RM,0,R,
DC627314072,TC,RS,0,R,
DC627314073,TC,R,1,R,0.0
DC627314073,TC,RG,1,R,
DC627314073,TC,RM,1,R,
DC627314073,TC,RS,1,R,
DC627314074,TC,R,1,R,
DC627314074,TC,RG,1,R,
DC627314074,TC,RM,1,R,
DC627314074,TC,RS,1,R,
DC630311231,TC,R,0,R,0.0
DC630311231,TC,RG,0,R,
DC630311231,TC,RM,0,R,
DC630311231,TC,RS,0,R,
DC630311232,TC,R,0,RG,
DC630311232,TC,RG,0,RG,
DC630311232,TC,RM,0,RG,
DC630311232,TC,RS,0,RG,
DC630414011,TC,R,0,R,0.0
DC630414011,TC,RG,0,R,
DC630414011,TC,RM,0,R,
DC630414011,TC,RS,0,R,
DC630414012,TC,R,1,R,0.0
DC630414012,TC,RG,1,R,
DC630414012,TC,RM,1,R,
DC630414012,TC,RS,1,R,
DC630414013,TC,R,0,R,1.0
DC630414013,TC,RG,0,R,
DC630414013,TC,RM,0,R,
DC630414013,TC,RS,0,R,
DC630414014,TC,R,1,R,
DC630414014,TC,RG,1,R,
DC630414014,TC,RM,1,R,
DC630414014,TC,RS,1,R,
DC631010361,TC,R,1,R,1.0
DC631010361,TC,RG,1,R,
DC631010361,TC,RM,1,R,
DC631010361,TC,RS,1,R,
DC631010362,TC,R,1,RS,
DC631010362,TC,RG,1,RS,
DC631010362,TC,RM,1,RS,
DC631010362,TC,RS,1,RS,
DC632911991,TC,R,0,RS,
DC632911991,TC,RG,0,RS,
DC632911991,TC,RM,0,RS,
DC632911991,TC,RS,0,RS,1.0
DC632911992,TC,R,0,RS,
DC632911992,TC,RG,0,RS,
DC632911992,TC,RM,0,RS,
DC632911992,TC,RS,0,RS,
DC632912301,TC,R,1,RG,
DC632912301,TC,RG,1,RG,0.0
DC632912301,TC,RM,1,RG,
DC632912301,TC,RS,1,RG,
DC632912302,TC,R,0,RG,
DC632912302,TC,RG,0,RG,0.0
DC632912302,TC,RM,0,RG,
DC632912302,TC,RS,0,RG,
DC632912303,TC,R,1,RG,
DC632912303,TC,RG,1,RG,
DC632912303,TC,RM,1,RG,
DC632912303,TC,RS,1,RG,
DC636713121,TC,R,0,R,1.0
DC636713121,TC,RG,0,R,
DC636713121,TC,RM,0,R,
DC636713121,TC,RS,0,R,
DC636713122,TC,R,0,R,1.0
DC636713122,TC,RG,0,R,
DC636713122,TC,RM,0,R,
DC636713122,TC,RS,0,R,
DC636713123,TC,R,1,R,0.0
DC636713123,TC,RG,1,R,
DC636713123,TC,RM,1,R,
DC636713123,TC,RS,1,R,
DC636713124,TC,R,0,R,
DC636713124,TC,RG,0,R,
DC636713124,TC,RM,0,R,
DC636713124,TC,RS,0,R,
DC637113521,TC,R,1,R,1.0
DC637113521,TC,RG,1,R,
DC637113521,TC,RM,1,R,
DC637113521,TC,RS,1,R,
DC637113522,TC,R,1,R,0.0
DC637113522,TC,RG,1,R,
DC637113522,TC,RM,1,R,
DC637113522,TC,RS,1,R,
DC637113523,TC,R,1,R,0.0
DC637113523,TC,RG,1,R,
DC637113523,TC,RM,1,R,
DC637113523,TC,RS,1,R,
DC637113524,TC,R,0,R,
DC637113524,TC,RG,0,R,
DC637113524,TC,RM,0,R,
DC637113524,TC,RS,0,R,
DC639810081,TC,R,1,RS,
DC639810081,TC,RG,1,RS,
DC639810081,TC,RM,1,RS,
DC639810081,TC,RS,1,RS,0.0
DC639810082,TC,R,1,RS,
DC639810082,TC,RG,1,RS,
DC639810082,TC,RM,1,RS,
DC639810082,TC,RS,1,RS,
DC639811951,TC,R,0,RS,
DC639811951,TC,RG,0,RS,
DC639811951,TC,RM,0,RS,
DC639811951,TC,RS,0,RS,0.0
DC639811952,TC,R,1,RS,
DC639811952,TC,RG,1,RS,
DC639811952,TC,RM,1,RS,
DC639811952,TC,RS,1,RS,1.0
DC639811953,TC,R,1,RS,
DC639811953,TC,RG,1,RS,
DC639811953,TC,RM,1,RS,
DC639811953,TC,RS,1,RS,
DC641513801,TC,R,1,R,0.0
DC641513801,TC,RG,1,R,
DC641513801,TC,RM,1,R,
DC641513801,TC,RS,1,R,
DC641513802,TC,R,0,R,1.0
DC641513802,TC,RG,0,R,
DC641513802,TC,RM,0,R,
DC641513802,TC,RS,0,R,
DC641513803,TC,R,1,R,0.0
DC641513803,TC,RG,1,R,
DC641513803,TC,RM,1,R,
DC641513803,TC,RS,1,R,
DC641513804,TC,R,0,R,
DC641513804,TC,RG,0,R,
DC641513804,TC,RM,0,R,
DC641513804,TC,RS,0,R,
DC642513401,TC,R,1,R,1.0
DC642513401,TC,RG,1,R,
DC642513401,TC,RM,1,R,
DC642513401,TC,RS,1,R,
DC642513402,TC,R,1,R,0.0
DC642513402,TC,RG,1,R,
DC642513402,TC,RM,1,R,
DC642513402,TC,RS,1,R,
DC642513403,TC,R,0,R,0.0
DC642513403,TC,RG,0,R,
DC642513403,TC,RM,0,R,
DC642513403,TC,RS,0,R,
DC642513404,TC,R,0,R,
DC642513404,TC,RG,0,R,
DC642513404,TC,RM,0,R,
DC642513404,TC,RS,0,R,
DC643510471,TC,R,0,R,0.0
DC643510471,TC,RG,0,R,
DC643510471,TC,RM,0,R,
DC643510471,TC,RS,0,R,
DC643510472,TC,R,1,RS,
DC643510472,TC,RG,1,RS,
DC643510472,TC,RM,1,RS,
DC643510472,TC,RS,1,RS,1.0
DC643510473,TC,R,0,RS,
DC643510473,TC,RG,0,RS,
DC643510473,TC,RM,0,RS,
DC643510473,TC,RS,0,RS,
DC645011891,TC,R,1,R,0.0
DC645011891,TC,RG,1,R,
DC645011891,TC,RM,1,R,
DC645011891,TC,RS,1,R,
DC645011892,TC,R,1,RM,
DC645011892,TC,RG,1,RM,
DC645011892,TC,RM,1,RM,1.0
DC645011892,TC,RS,1,RM,
DC645011893,TC,R,0,RM,
DC645011893,TC,RG,0,RM,
DC645011893,TC,RM,0,RM,1.0
DC645011893,TC,RS,0,RM,
DC645011894,TC,R,1,RM,
DC645011894,TC,RG,1,RM,
DC645011894,TC,RM,1,RM,
DC645011894,TC,RS,1,RM,
DC648512461,TC,R,0,RG,
DC648512461,TC,RG,0,RG,0.0
DC648512461,TC,RM,0,RG,
DC648512461,TC,RS,0,RG,
DC648512462,TC,R,0,RG,
DC648512462,TC,RG,0,RG,1.0
DC648512462,TC,RM,0,RG,
DC648512462,TC,RS,0,RG,
DC648512463,TC,R,0,RG,
DC648512463,TC,RG,0,RG,1.0
DC648512463,TC,RM,0,RG,
DC648512463,TC,RS,0,RG,
DC648512464,TC,R,0,RG,
DC648512464,TC,RG,0,RG,0.0
DC648512464,TC,RM,0,RG,
DC648512464,TC,RS,0,RG,
DC648512465,TC,R,0,RG,
DC648512465,TC,RG,0,RG,
DC648512465,TC,RM,0,RG,
DC648512465,TC,RS,0,RG,
DC649514481,TC,R,0,R,1.0
DC649514481,TC,RG,0,R,
DC649514481,TC,RM,0,R,
DC649514481,TC,RS,0,R,
DC649514482,TC,R,1,R,0.0
DC649514482,TC,RG,1,R,
DC649514482,TC,RM,1,R,
DC649514482,TC,RS,1,R,
DC649514483,TC,R,0,R,0.0
DC649514483,TC,RG,0,R,
DC649514483,TC,RM,0,R,
DC649514483,TC,RS,0,R,
DC649514484,TC,R,0,R,
DC649514484,TC,RG,0,R,
DC649514484,TC,RM,0,R,
DC649514484,TC,RS,0,R,
DC649713411,TC,R,0,R,1.0
DC649713411,TC,RG,0,R,
DC649713411,TC,RM,0,R,
DC649713411,TC,RS,0,R,
DC649713412,TC,R,1,R,0.0
DC649713412,TC,RG,1,R,
DC649713412,TC,RM,1,R,
DC649713412,TC,RS,1,R,
DC649713413,TC,R,0,R,0.0
DC649713413,TC,RG,0,R,
DC649713413,TC,RM,0,R,
DC649713413,TC,RS,0,R,
